Age,Education Level,Years of Experience,Senior,Experience_to_Age_Ratio,Gender_Encoded,Country_Canada,Country_China,Country_UK,Country_USA,Race_Asian,Race_Australian,Race_Black,Race_Chinese,Race_Hispanic,Race_Korean,Race_Mixed,Race_Welsh,Race_White,Job_Title_Encoded
0.7728340698360989,1.5398266686013646,0.7481802157063003,0,0.8378818137851062,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39
-1.1596264855924217,-1.8589275217487102,-1.337511988897709,0,-1.7706925548345174,0,1,0,0,0,0,0,1,0,0,0,0,0,0,100
-1.030795781897187,-1.8589275217487102,-1.1770741270050928,0,-1.4619855289623724,0,0,1,0,0,0,0,0,1,0,0,0,0,0,102
1.4169875883122725,1.5398266686013646,1.2294938013841485,1,1.083132395450199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91
-1.417287892982891,-1.8589275217487102,-1.0166362651124767,0,-1.0727462354714075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
-1.417287892982891,1.5398266686013646,-1.1770741270050928,0,-1.4217193951529623,1,0,0,1,0,0,0,0,0,0,0,0,1,0,113
-0.7731343745067175,0.40690860515133964,-1.0166362651124767,0,-1.1973795067862485,1,0,0,0,1,1,0,0,0,0,0,0,0,0,105
-1.030795781897187,-0.7260094582986852,-1.0166362651124767,0,-1.1532785030902277,1,0,0,1,0,0,0,0,0,0,0,0,0,1,86
0.25751125505516015,1.5398266686013646,0.7481802157063003,0,1.1277234102983975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98
1.0304954772265684,1.5398266686013646,0.9086180775989164,1,0.9047683360574039,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112
-1.417287892982891,-0.7260094582986852,-1.1770741270050928,0,-1.4217193951529623,0,0,0,1,0,1,0,0,0,0,0,0,0,0,112
-0.3866422634210134,-0.7260094582986852,0.10642876813583592,0,0.5595475759423176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24
-0.9019650782019522,1.5398266686013646,-0.6957605413272445,0,-0.5815988255492189,1,1,0,0,0,0,0,1,0,0,0,0,0,0,105
-0.7731343745067175,0.40690860515133964,-0.6957605413272445,0,-0.6240664587379796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54
-0.00015015233530927646,0.40690860515133964,-0.37488481754201236,1,-0.35427208318585296,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49
-0.7731343745067175,-0.7260094582986852,-0.8561984032198606,0,-0.910722982762114,1,0,0,1,0,0,0,0,0,0,0,0,1,0,73
-0.00015015233530927646,1.5398266686013646,0.4273044919210681,0,0.8260783098547007,1,0,0,0,1,1,0,0,0,0,0,0,0,0,97
-0.7731343745067175,1.5398266686013646,-0.37488481754201236,0,-0.050753410689710794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42
-0.5154729671162481,-0.7260094582986852,-0.5353226794346284,0,-0.43296210938855667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,112
1.4169875883122725,1.5398266686013646,1.3899316632767647,1,1.2614964548429934,1,0,0,1,0,1,0,0,0,0,0,0,0,0,24
-0.9019650782019522,-0.7260094582986852,-0.8561984032198606,0,-0.8788722578705436,1,0,0,0,1,0,0,0,0,0,0,0,0,1,53
-1.2884571892876564,-0.7260094582986852,-1.0166362651124767,0,-1.1018273321115368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,111
-0.2578115597257787,-0.7260094582986852,-1.0166362651124767,0,-1.269043637792282,1,0,1,0,0,0,0,0,0,0,1,0,0,0,128
1.2881568846170377,1.5398266686013646,0.5877423538136842,1,0.41832090134978184,1,1,0,0,0,0,0,1,0,0,0,0,0,0,91
1.4169875883122725,1.5398266686013646,1.2294938013841485,0,1.083132395450199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,113
-0.5154729671162481,-0.7260094582986852,-0.05400909375678018,0,0.3696761578790198,0,0,0,1,0,1,0,0,0,0,0,0,0,0,112
-0.00015015233530927646,1.5398266686013646,0.266866630028452,0,0.5900082312465899,0,0,0,1,0,0,0,0,0,0,0,1,0,0,97
-1.030795781897187,-0.7260094582986852,-0.8561984032198606,0,-0.8445714772180829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128
-0.5154729671162481,1.5398266686013646,-0.21444695564939628,0,0.1021300687898277,1,0,0,1,0,0,0,0,0,0,0,0,1,0,27
2.962956032655089,1.5398266686013646,3.475623867880774,0,2.453719378152727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54
1.4169875883122725,1.5398266686013646,1.7108073870619969,0,1.6182245736285832,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27
1.159326180921803,0.40690860515133964,0.9086180775989164,1,0.8425483153389876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89
-0.3866422634210134,-0.7260094582986852,-0.8561984032198606,0,-0.9939458445755724,0,0,0,0,1,0,0,0,0,1,0,0,0,0,105
-0.00015015233530927646,0.40690860515133964,0.10642876813583592,1,0.3539381526384791,1,0,0,0,1,0,0,0,0,0,0,0,0,1,27
0.25751125505516015,1.5398266686013646,0.7481802157063003,0,1.1277234102983975,0,0,0,1,0,1,0,0,0,0,0,0,0,0,98
-1.030795781897187,-0.7260094582986852,-0.8561984032198606,0,-0.8445714772180829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24
2.0611411067884458,0.40690860515133964,2.031683110847229,1,1.6003881676893035,0,1,0,0,0,0,0,1,0,0,0,0,0,0,112
-0.7731343745067175,-0.7260094582986852,-0.5353226794346284,0,-0.3374099347138451,0,1,0,0,0,0,0,0,0,0,0,0,0,1,112
1.5458182920075072,-0.7260094582986852,1.7108073870619969,0,1.5445524621402549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
-0.6443036708114828,-0.7260094582986852,-0.6957605413272445,0,-0.6636052896378603,0,0,1,0,0,0,0,0,1,0,0,0,0,0,112
2.0611411067884458,1.5398266686013646,1.7108073870619969,1,1.2793328607822732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91
-0.5154729671162481,-0.7260094582986852,-0.5353226794346284,0,-0.43296210938855667,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5
0.25751125505516015,1.5398266686013646,0.5877423538136842,1,0.9047683360574039,1,0,0,1,0,1,0,0,0,0,0,0,0,0,27
0.9016647735313337,-0.7260094582986852,0.4273044919210681,0,0.3827271866150781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
1.8034796993979765,1.5398266686013646,1.3899316632767647,1,1.0719846417381493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89
-1.1596264855924217,0.40690860515133964,-1.0166362651124767,0,-1.1285819410204563,0,0,0,0,1,1,0,0,0,0,0,0,0,0,112
-0.6443036708114828,-0.7260094582986852,-0.6957605413272445,0,-0.6636052896378603,0,0,1,0,0,0,0,0,0,0,1,0,0,0,53
-0.00015015233530927646,-0.7260094582986852,0.10642876813583592,0,0.3539381526384791,1,0,1,0,0,0,0,0,0,0,0,0,0,1,88
0.5151726624456295,0.40690860515133964,0.9086180775989164,0,1.1863957982565536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
-1.1596264855924217,-0.7260094582986852,-1.1770741270050928,0,-1.4496372479274866,1,0,1,0,0,0,0,0,0,0,1,0,0,0,88
-1.1596264855924217,0.40690860515133964,-1.0166362651124767,0,-1.1285819410204563,0,0,0,0,1,0,0,0,0,1,0,0,0,0,112
-0.7731343745067175,-1.8589275217487102,-1.0166362651124767,0,-1.1973795067862485,1,1,0,0,0,1,0,0,0,0,0,0,0,0,102
1.2881568846170377,0.40690860515133964,0.5877423538136842,1,0.41832090134978184,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91
2.0611411067884458,0.40690860515133964,1.7108073870619969,0,1.2793328607822732,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15
0.25751125505516015,1.5398266686013646,0.5877423538136842,1,0.9047683360574039,1,0,0,0,1,0,0,0,0,1,0,0,0,0,27
-0.00015015233530927646,-0.7260094582986852,-0.21444695564939628,1,-0.11820200457774241,1,0,1,0,0,0,0,0,1,0,0,0,0,0,88
-0.7731343745067175,-0.7260094582986852,-0.6957605413272445,0,-0.6240664587379796,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50
-0.2578115597257787,-0.7260094582986852,-0.21444695564939628,0,-0.014921345186693892,1,1,0,0,0,0,0,1,0,0,0,0,0,0,88
-0.00015015233530927646,-0.7260094582986852,-0.37488481754201236,0,-0.35427208318585296,1,1,0,0,0,0,0,0,0,0,0,0,0,1,112
-0.128980856030544,0.40690860515133964,0.10642876813583592,0,0.41832090134978184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76
-0.6443036708114828,-0.7260094582986852,-0.6957605413272445,0,-0.6636052896378603,1,0,0,0,1,0,0,0,0,0,0,0,0,0,73
0.25751125505516015,1.5398266686013646,0.7481802157063003,0,1.1277234102983975,1,0,0,1,0,0,0,0,0,0,0,0,0,1,98
-0.6443036708114828,0.40690860515133964,-0.6957605413272445,1,-0.6636052896378603,1,1,0,0,0,0,0,1,0,0,0,0,0,0,63
-0.9019650782019522,-0.7260094582986852,-1.0166362651124767,0,-1.176145690191868,0,0,1,0,0,0,0,0,1,0,0,0,0,0,55
2.5764639215693848,1.5398266686013646,3.154748144095542,0,2.391135497664027,1,0,1,0,0,0,0,0,1,0,0,0,0,0,113
-1.030795781897187,-0.7260094582986852,-1.1770741270050928,0,-1.4619855289623724,0,0,0,0,1,0,0,0,0,0,0,0,0,1,112
-0.7731343745067175,-0.7260094582986852,-0.8561984032198606,0,-0.910722982762114,0,1,0,0,0,0,0,1,0,0,0,0,0,0,73
1.159326180921803,1.5398266686013646,0.9086180775989164,1,0.8425483153389876,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91
0.25751125505516015,0.40690860515133964,-0.05400909375678018,0,0.01294803909343019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,74
-0.2578115597257787,-0.7260094582986852,-0.37488481754201236,0,-0.26574580370781153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83
-0.5154729671162481,-0.7260094582986852,-0.6957605413272445,0,-0.7005081984777488,1,0,0,0,1,1,0,0,0,0,0,0,0,0,112
-0.9019650782019522,-0.7260094582986852,-0.8561984032198606,0,-0.8788722578705436,0,1,0,0,0,0,0,0,0,0,0,0,0,1,112
0.7728340698360989,1.5398266686013646,1.0690559394915324,0,1.2392009474188943,1,0,0,0,1,0,0,0,0,1,0,0,0,0,27
-0.6443036708114828,-0.7260094582986852,-0.6957605413272445,0,-0.6636052896378603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51
-0.7731343745067175,1.5398266686013646,-0.6957605413272445,0,-0.6240664587379796,1,0,0,0,0,1,0,0,0,0,0,0,0,0,105
-0.5154729671162481,-0.7260094582986852,-0.8561984032198606,0,-0.9680542875669409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108
-1.030795781897187,0.40690860515133964,-0.8561984032198606,0,-0.8445714772180829,1,0,0,1,0,0,0,0,0,0,0,0,1,0,105
0.6440033661408643,0.40690860515133964,1.0690559394915324,1,1.3163777038869307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112
0.6440033661408643,1.5398266686013646,0.7481802157063003,1,0.9047683360574039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
0.9016647735313337,1.5398266686013646,1.2294938013841485,0,1.3615543418194396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36
0.25751125505516015,0.40690860515133964,-0.05400909375678018,0,0.01294803909343019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74
0.6440033661408643,-0.7260094582986852,1.2294938013841485,0,1.5221823878016936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51
1.5458182920075072,1.5398266686013646,2.031683110847229,0,1.8935256218218097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,113
-0.9019650782019522,-0.7260094582986852,-1.0166362651124767,0,-1.176145690191868,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55
-0.5154729671162481,0.40690860515133964,-0.37488481754201236,0,-0.1654160202993644,1,0,0,1,0,0,0,0,0,0,0,0,1,0,50
-0.5154729671162481,0.40690860515133964,-0.21444695564939628,0,0.1021300687898277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51
0.38634195875039484,0.40690860515133964,0.10642876813583592,1,0.18167079797850652,1,1,0,0,0,0,0,0,0,0,0,0,0,1,112
-0.2578115597257787,0.40690860515133964,-0.37488481754201236,0,-0.26574580370781153,1,0,0,0,0,0,0,0,0,0,0,0,0,1,128
-0.00015015233530927646,0.40690860515133964,-0.37488481754201236,1,-0.35427208318585296,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49
-0.7731343745067175,1.5398266686013646,-0.5353226794346284,0,-0.3374099347138451,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27
0.7728340698360989,-0.7260094582986852,0.9086180775989164,1,1.038541380602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.1596264855924217,0.40690860515133964,-1.0166362651124767,0,-1.1285819410204563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112
1.4169875883122725,1.5398266686013646,1.2294938013841485,1,1.083132395450199,1,0,0,1,0,0,0,0,0,0,0,1,0,0,91
2.3188025141789153,1.5398266686013646,1.2294938013841485,0,0.698963652142641,0,1,0,0,0,0,0,0,0,0,0,0,0,1,113
0.25751125505516015,-0.7260094582986852,-0.05400909375678018,0,0.01294803909343019,1,0,1,0,0,0,0,0,1,0,0,0,0,0,113
1.4169875883122725,-0.7260094582986852,2.192120972739845,1,2.153316751806967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,91
0.5151726624456295,0.40690860515133964,0.9086180775989164,1,1.1863957982565536,1,0,0,0,1,0,0,0,0,0,0,0,0,1,112
-1.030795781897187,-0.7260094582986852,-1.0166362651124767,0,-1.1532785030902277,1,0,1,0,0,0,0,0,0,0,0,0,0,1,86
0.6440033661408643,0.40690860515133964,0.4273044919210681,0,0.4931589682278777,0,0,0,0,1,0,0,0,0,1,0,0,0,0,74
-0.00015015233530927646,-0.7260094582986852,-0.6957605413272445,0,-0.8264122404020745,1,0,0,0,1,0,0,0,0,0,0,0,0,1,128
-0.5154729671162481,-0.7260094582986852,-0.5353226794346284,0,-0.43296210938855667,0,0,0,1,0,1,0,0,0,0,0,0,0,0,74
0.5151726624456295,0.40690860515133964,0.266866630028452,1,0.34151341165910476,1,0,1,0,0,0,0,0,0,0,0,0,0,1,112
-0.5154729671162481,0.40690860515133964,-0.6957605413272445,0,-0.7005081984777488,0,0,1,0,0,0,0,0,1,0,0,0,0,0,53
-0.128980856030544,0.40690860515133964,0.10642876813583592,0,0.41832090134978184,0,0,0,1,0,0,0,0,0,0,0,0,1,0,54
0.7728340698360989,1.5398266686013646,1.0690559394915324,0,1.2392009474188943,1,0,0,0,1,1,0,0,0,0,0,0,0,0,27
1.159326180921803,1.5398266686013646,1.5503695251693808,1,1.5891885639599888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86
-0.128980856030544,0.40690860515133964,-0.05400909375678018,1,0.17509718399597105,1,1,0,0,0,0,0,0,0,0,0,0,0,1,112
0.5151726624456295,0.40690860515133964,-0.05400909375678018,1,-0.08092778163961968,1,0,0,1,0,1,0,0,0,0,0,0,0,0,57
-0.6443036708114828,-1.8589275217487102,-1.0166362651124767,0,-1.2171489222361889,1,0,1,0,0,0,0,0,1,0,0,0,0,0,105
1.0304954772265684,0.40690860515133964,0.5877423538136842,0,0.522559637358558,0,1,0,0,0,0,0,1,0,0,0,0,0,0,39
-1.1596264855924217,-0.7260094582986852,-1.1770741270050928,0,-1.4496372479274866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,112
-0.5154729671162481,0.40690860515133964,-0.5353226794346284,0,-0.43296210938855667,1,0,1,0,0,0,0,0,0,0,1,0,0,0,54
0.9016647735313337,1.5398266686013646,0.7481802157063003,0,0.7742580486968226,1,0,0,1,0,0,0,0,0,0,0,0,1,0,27
1.674648995702742,1.5398266686013646,1.7108073870619969,0,1.4740153341195148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27
1.4169875883122725,0.40690860515133964,2.031683110847229,1,1.9749526924141727,1,0,0,0,1,0,0,0,0,0,0,0,0,1,112
0.12868055135992543,1.5398266686013646,-0.05400909375678018,0,0.06390919891994302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,76
0.38634195875039484,0.40690860515133964,0.10642876813583592,0,0.18167079797850652,0,0,1,0,0,0,0,0,0,0,1,0,0,0,76
0.25751125505516015,1.5398266686013646,0.4273044919210681,1,0.6818132618164109,1,1,0,0,0,0,0,1,0,0,0,0,0,0,98
-0.3866422634210134,-0.7260094582986852,-0.6957605413272445,0,-0.7350302744892574,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
3.6071095511312623,1.5398266686013646,1.7108073870619969,0,0.689005360985475,1,0,0,1,0,0,0,0,0,0,0,0,0,1,113
1.0304954772265684,-0.7260094582986852,1.5503695251693808,1,1.6691857334550957,0,1,0,0,0,1,0,0,0,0,0,0,0,0,112
-0.6443036708114828,0.40690860515133964,-0.37488481754201236,0,-0.11006165703953164,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27
0.12868055135992543,0.40690860515133964,0.266866630028452,0,0.522559637358558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54
-0.128980856030544,-0.7260094582986852,-0.6957605413272445,0,-0.7977976854192731,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
1.159326180921803,0.40690860515133964,1.0690559394915324,0,1.0292083774942378,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32
-0.5154729671162481,0.40690860515133964,-0.5353226794346284,0,-0.43296210938855667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,53
1.2881568846170377,1.5398266686013646,1.3899316632767647,0,1.3304098414265733,1,0,0,0,1,0,0,0,0,1,0,0,0,0,27
0.38634195875039484,-0.7260094582986852,0.4273044919210681,0,0.6155293208258451,1,1,0,0,0,0,0,0,0,0,0,0,0,1,24
-0.9019650782019522,-0.7260094582986852,-0.6957605413272445,0,-0.5815988255492189,0,0,0,1,0,0,0,0,0,0,0,0,1,0,112
-0.3866422634210134,-0.7260094582986852,-0.6957605413272445,0,-0.7350302744892574,1,0,1,0,0,0,0,0,1,0,0,0,0,0,57
-0.9019650782019522,-0.7260094582986852,-1.0166362651124767,0,-1.176145690191868,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53
0.25751125505516015,0.40690860515133964,-0.05400909375678018,0,0.01294803909343019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
-0.128980856030544,-0.7260094582986852,-0.21444695564939628,0,-0.06812653335784001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57
-1.030795781897187,-0.7260094582986852,-1.0166362651124767,0,-1.1532785030902277,1,1,0,0,0,1,0,0,0,0,0,0,0,0,73
1.0304954772265684,-0.7260094582986852,0.5877423538136842,1,0.522559637358558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92
-0.7731343745067175,-0.7260094582986852,-1.0166362651124767,0,-1.1973795067862485,1,0,0,1,0,0,0,0,0,0,0,1,0,0,53
-0.3866422634210134,1.5398266686013646,-0.05400909375678018,0,0.3006320058560024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,98
-0.9019650782019522,-0.7260094582986852,-1.0166362651124767,0,-1.176145690191868,1,0,0,0,1,1,0,0,0,0,0,0,0,0,73
-0.9019650782019522,-0.7260094582986852,-1.0166362651124767,0,-1.176145690191868,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53
-0.2578115597257787,-0.7260094582986852,0.10642876813583592,0,0.4867275718555414,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27
-0.5154729671162481,-0.7260094582986852,-0.5353226794346284,0,-0.43296210938855667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,103
-1.2884571892876564,-0.7260094582986852,-1.1770741270050928,0,-1.4362599434730272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128
-0.7731343745067175,-0.7260094582986852,-1.0166362651124767,0,-1.1973795067862485,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7
2.5764639215693848,1.5398266686013646,1.2294938013841485,0,0.6074949037360794,1,0,0,0,0,1,0,0,0,0,0,0,0,0,113
-0.5154729671162481,0.40690860515133964,-0.21444695564939628,0,0.1021300687898277,1,0,0,1,0,0,0,0,0,0,0,1,0,0,51
-0.7731343745067175,-0.7260094582986852,-0.5353226794346284,0,-0.3374099347138451,1,0,1,0,0,0,0,0,0,0,1,0,0,0,112
-0.7731343745067175,-0.7260094582986852,-0.5353226794346284,0,-0.3374099347138451,0,0,0,1,0,1,0,0,0,0,0,0,0,0,112
0.6440033661408643,0.40690860515133964,0.5877423538136842,0,0.698963652142641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,113
-1.6749493003733604,-1.8589275217487102,-1.337511988897709,0,-1.7706925548345174,0,0,1,0,0,0,0,0,1,0,0,0,0,0,105
-0.9019650782019522,-0.7260094582986852,-0.6957605413272445,0,-0.5815988255492189,1,0,1,0,0,0,0,0,0,0,0,0,0,1,112
0.38634195875039484,0.40690860515133964,0.10642876813583592,1,0.18167079797850652,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6
-1.030795781897187,-0.7260094582986852,-0.8561984032198606,0,-0.8445714772180829,1,0,0,0,0,1,0,0,0,0,0,0,0,0,111
1.2881568846170377,1.5398266686013646,1.5503695251693808,0,1.5128276294419318,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27
-1.2884571892876564,-1.8589275217487102,-1.337511988897709,0,-1.7706925548345174,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100
-0.6443036708114828,-0.7260094582986852,-0.5353226794346284,0,-0.38683347333869583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88
0.9016647735313337,-0.7260094582986852,0.4273044919210681,1,0.3827271866150781,0,1,0,0,0,0,0,1,0,0,0,0,0,0,90
-0.6443036708114828,-1.8589275217487102,-1.1770741270050928,0,-1.4939207385353532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100
1.2881568846170377,0.40690860515133964,0.4273044919210681,1,0.23590311333442374,1,0,0,1,0,0,0,0,0,0,0,0,1,0,91
0.25751125505516015,0.40690860515133964,0.10642876813583592,0,0.23590311333442374,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5
-0.128980856030544,1.5398266686013646,-0.05400909375678018,0,0.17509718399597105,1,0,0,1,0,0,0,0,0,0,0,0,1,0,27
-0.6443036708114828,-0.7260094582986852,-1.0166362651124767,0,-1.2171489222361889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77
-0.2578115597257787,0.40690860515133964,-0.37488481754201236,0,-0.26574580370781153,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5
-0.5154729671162481,1.5398266686013646,-0.21444695564939628,0,0.1021300687898277,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27
-0.2578115597257787,0.40690860515133964,-0.21444695564939628,1,-0.014921345186693892,0,1,0,0,0,0,0,0,0,0,0,0,0,1,112
-0.9019650782019522,0.40690860515133964,-1.0166362651124767,0,-1.176145690191868,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
-0.7731343745067175,-0.7260094582986852,-1.096855196058785,0,-1.3407077687983155,1,0,0,1,0,0,0,0,0,0,0,0,1,0,80
