Age,Education Level,Years of Experience,Salary,Senior,Experience_to_Age_Ratio,Gender_Encoded,Country_Canada,Country_China,Country_UK,Country_USA,Race_Asian,Race_Australian,Race_Black,Race_Chinese,Race_Hispanic,Race_Korean,Race_Mixed,Race_Welsh,Race_White,Job_Title_Encoded
-0.6443036708114828,-0.7260094582986852,-0.8561984032198606,50000.0,0,-0.9403771059370245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,55
0.25751125505516015,-0.7260094582986852,0.10642876813583592,95000.0,0,0.23590311333442374,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103
-0.9019650782019522,0.40690860515133964,-1.0166362651124767,65000.0,0,-1.176145690191868,0,1,0,0,0,0,0,0,0,0,0,0,0,1,124
1.159326180921803,1.5398266686013646,1.3899316632767647,140000.0,1,1.4025285018047382,1,0,0,0,1,0,0,0,0,1,0,0,0,0,47
-0.5154729671162481,-0.7260094582986852,-0.6957605413272445,55000.0,0,-0.7005081984777488,0,1,0,0,0,0,0,0,0,0,0,0,0,1,108
0.12868055135992543,0.40690860515133964,-0.21444695564939628,105000.0,0,-0.1654160202993644,1,1,0,0,0,1,0,0,0,0,0,0,0,0,88
2.1899718104836805,0.40690860515133964,2.352558834632461,170000.0,0,1.849048650489847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43
-0.6443036708114828,-0.7260094582986852,-0.8561984032198606,50000.0,0,-0.9403771059370245,1,0,1,0,0,0,0,0,1,0,0,0,0,0,73
0.7728340698360989,-0.7260094582986852,0.5877423538136842,80000.0,0,0.6372222469682118,0,0,1,0,0,0,0,0,0,0,1,0,0,0,58
1.674648995702742,1.5398266686013646,2.031683110847229,180000.0,1,1.8155635329567814,1,0,1,0,0,0,0,0,0,0,0,0,0,1,27
-1.030795781897187,-0.7260094582986852,-1.1770741270050928,35000.0,0,-1.4619855289623724,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.5151726624456295,0.40690860515133964,0.266866630028452,90000.0,0,0.34151341165910476,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32
1.5458182920075072,-0.7260094582986852,1.7108073870619969,120000.0,0,1.5445524621402549,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66
-0.3866422634210134,-0.7260094582986852,-0.5353226794346284,45000.0,0,-0.47611470440294246,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20
-0.00015015233530927646,0.40690860515133964,-0.05400909375678018,90000.0,0,0.11786807403036836,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8
1.9323104030932112,0.40690860515133964,1.5503695251693808,150000.0,1,1.1777745494137228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50
-0.128980856030544,-0.7260094582986852,-0.37488481754201236,65000.0,0,-0.31135025071165107,1,0,0,0,1,0,0,0,0,1,0,0,0,0,128
0.6440033661408643,-0.7260094582986852,0.4273044919210681,70000.0,0,0.4931589682278777,0,0,0,0,1,1,0,0,0,0,0,0,0,0,96
1.4169875883122725,1.5398266686013646,1.2294938013841485,190000.0,0,1.083132395450199,1,0,0,1,0,0,0,0,0,0,0,1,0,0,97
-0.7731343745067175,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.1973795067862485,1,0,1,0,0,0,0,0,0,0,1,0,0,0,120
1.0304954772265684,0.40690860515133964,0.9086180775989164,120000.0,0,0.9047683360574039,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17
0.38634195875039484,-0.7260094582986852,0.266866630028452,95000.0,0,0.39860005940217585,1,0,0,0,1,1,0,0,0,0,0,0,0,0,92
2.0611411067884458,-0.7260094582986852,2.192120972739845,160000.0,0,1.7609158211428189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,83
-0.2578115597257787,0.40690860515133964,-0.37488481754201236,100000.0,1,-0.26574580370781153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112
1.8034796993979765,0.40690860515133964,1.871245248954613,180000.0,0,1.5736335587803847,0,1,0,0,0,0,0,1,0,0,0,0,0,0,62
-0.5154729671162481,-0.7260094582986852,-0.8561984032198606,55000.0,0,-0.9680542875669409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
0.25751125505516015,-0.7260094582986852,-0.05400909375678018,70000.0,0,0.01294803909343019,1,0,0,1,0,1,0,0,0,0,0,0,0,0,119
0.9016647735313337,0.40690860515133964,0.7481802157063003,80000.0,0,0.7742580486968226,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24
-1.1596264855924217,-0.7260094582986852,-1.337511988897709,30000.0,0,-1.7706925548345174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,105
2.3188025141789153,1.5398266686013646,2.5129966965250774,250000.0,0,1.9337917556312203,1,1,0,0,0,0,0,1,0,0,0,0,0,0,13
-0.6443036708114828,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.2171489222361889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29
-0.00015015233530927646,0.40690860515133964,0.266866630028452,95000.0,0,0.5900082312465899,0,0,0,1,0,0,0,0,0,0,0,0,0,1,49
-0.9019650782019522,-0.7260094582986852,-1.0166362651124767,45000.0,0,-1.176145690191868,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.7728340698360989,-0.7260094582986852,1.0690559394915324,80000.0,0,1.2392009474188943,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57
1.5458182920075072,0.40690860515133964,2.031683110847229,135000.0,1,1.8935256218218097,1,1,0,0,0,1,0,0,0,0,0,0,0,0,92
-0.3866422634210134,-0.7260094582986852,-0.37488481754201236,55000.0,0,-0.21719913431662752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
0.25751125505516015,1.5398266686013646,0.4273044919210681,120000.0,0,0.6818132618164109,1,0,0,1,0,0,0,0,0,0,0,1,0,0,85
-0.6443036708114828,-0.7260094582986852,-0.8561984032198606,40000.0,0,-0.9403771059370245,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100
1.159326180921803,-0.7260094582986852,1.5503695251693808,105000.0,0,1.5891885639599888,1,0,0,1,0,0,0,0,0,0,0,0,1,0,118
2.3188025141789153,0.40690860515133964,2.6734345584176933,170000.0,1,2.0881452685672923,0,0,1,0,0,0,0,0,1,0,0,0,0,0,76
-0.128980856030544,-0.7260094582986852,-0.21444695564939628,75000.0,0,-0.06812653335784001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
0.6440033661408643,-0.7260094582986852,0.5877423538136842,65000.0,0,0.698963652142641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122
1.674648995702742,1.5398266686013646,2.192120972739845,160000.0,0,1.986337632375415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,98
-1.030795781897187,-0.7260094582986852,-1.1770741270050928,35000.0,0,-1.4619855289623724,1,0,1,0,0,0,0,0,0,0,0,0,0,1,111
0.5151726624456295,0.40690860515133964,0.266866630028452,90000.0,0,0.34151341165910476,0,0,0,1,0,1,0,0,0,0,0,0,0,0,93
1.4169875883122725,-0.7260094582986852,1.871245248954613,110000.0,0,1.7965886330213776,1,0,1,0,0,0,0,0,1,0,0,0,0,0,80
-0.3866422634210134,-0.7260094582986852,-0.5353226794346284,45000.0,0,-0.47611470440294246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48
0.12868055135992543,0.40690860515133964,-0.05400909375678018,95000.0,0,0.06390919891994302,1,0,1,0,0,0,0,0,0,0,0,0,0,1,89
1.9323104030932112,0.40690860515133964,1.7108073870619969,150000.0,1,1.3415782774275136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58
-0.128980856030544,-0.7260094582986852,-0.5353226794346284,50000.0,0,-0.5545739680654621,1,1,0,0,0,1,0,0,0,0,0,0,0,0,128
0.6440033661408643,0.40690860515133964,0.7481802157063003,80000.0,1,0.9047683360574039,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90
1.2881568846170377,1.5398266686013646,1.2294938013841485,220000.0,0,1.1479920534112151,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
-0.5154729671162481,-0.7260094582986852,-0.8561984032198606,50000.0,0,-0.9680542875669409,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31
0.25751125505516015,-0.7260094582986852,-0.21444695564939628,60000.0,0,-0.21000703514756314,1,0,0,0,1,1,0,0,0,0,0,0,0,0,69
0.9016647735313337,0.40690860515133964,0.9086180775989164,100000.0,1,0.9700234797376951,0,0,0,0,1,0,0,0,0,0,0,0,0,1,73
-0.7731343745067175,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.1973795067862485,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21
1.0304954772265684,0.40690860515133964,1.0690559394915324,110000.0,1,1.095872685406827,0,0,0,0,1,1,0,0,0,0,0,0,0,0,55
0.38634195875039484,-0.7260094582986852,0.10642876813583592,95000.0,0,0.18167079797850652,1,0,0,1,0,0,0,0,0,0,0,0,0,1,115
2.0611411067884458,-0.7260094582986852,2.192120972739845,130000.0,0,1.7609158211428189,0,0,0,1,0,0,0,0,0,0,0,0,1,0,117
-0.2578115597257787,0.40690860515133964,-0.37488481754201236,90000.0,1,-0.26574580370781153,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6
-1.417287892982891,-0.7260094582986852,-1.2572930579514008,35000.0,0,-1.5962059749937398,0,0,0,0,1,0,0,0,0,0,0,0,0,1,73
-0.3866422634210134,0.40690860515133964,-0.37488481754201236,95000.0,1,-0.21719913431662752,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50
0.7728340698360989,-0.7260094582986852,1.0690559394915324,65000.0,0,1.2392009474188943,0,0,0,0,1,0,0,0,0,0,0,0,0,1,79
1.8034796993979765,1.5398266686013646,1.871245248954613,170000.0,0,1.5736335587803847,1,0,0,0,1,0,0,0,0,1,0,0,0,0,84
-0.6443036708114828,-0.7260094582986852,-0.8561984032198606,45000.0,0,-0.9403771059370245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57
0.12868055135992543,0.40690860515133964,0.266866630028452,120000.0,1,0.522559637358558,1,1,0,0,0,0,0,0,0,0,0,0,0,1,88
1.0304954772265684,-0.7260094582986852,1.3899316632767647,100000.0,0,1.478081384105673,0,0,1,0,0,0,0,0,0,0,1,0,0,0,103
2.44763321787415,0.40690860515133964,2.6734345584176933,180000.0,0,2.0153370077483905,1,0,0,1,0,0,0,0,0,0,0,1,0,0,42
-0.128980856030544,-0.7260094582986852,-0.5353226794346284,50000.0,0,-0.5545739680654621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80
0.5151726624456295,-0.7260094582986852,0.4273044919210681,80000.0,0,0.5527340083084672,1,0,1,0,0,0,0,0,0,0,0,0,0,1,18
1.2881568846170377,1.5398266686013646,1.2294938013841485,140000.0,1,1.1479920534112151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,106
-1.030795781897187,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.1532785030902277,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
0.38634195875039484,0.40690860515133964,0.10642876813583592,95000.0,1,0.18167079797850652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57
1.4169875883122725,-0.7260094582986852,1.5503695251693808,110000.0,0,1.4398605142357885,1,0,0,1,0,0,0,0,0,0,0,0,0,1,104
-0.2578115597257787,-0.7260094582986852,-0.6957605413272445,50000.0,0,-0.7673947207500468,0,0,0,0,1,0,0,0,0,0,0,0,0,1,74
-0.00015015233530927646,0.40690860515133964,-0.05400909375678018,105000.0,1,0.11786807403036836,1,1,0,0,0,0,0,0,0,0,0,0,0,1,111
2.0611411067884458,0.40690860515133964,2.031683110847229,160000.0,0,1.6003881676893035,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43
-0.6443036708114828,-0.7260094582986852,-0.8561984032198606,45000.0,0,-0.9403771059370245,1,0,1,0,0,0,0,0,0,0,0,0,0,1,127
0.7728340698360989,0.40690860515133964,0.5877423538136842,100000.0,1,0.6372222469682118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,122
1.674648995702742,1.5398266686013646,2.192120972739845,160000.0,1,1.986337632375415,1,0,0,0,1,0,0,0,0,1,0,0,0,0,98
-0.9019650782019522,-0.7260094582986852,-1.1770741270050928,35000.0,0,-1.4734191225131927,1,0,0,1,0,0,0,0,0,0,0,1,0,0,105
0.6440033661408643,-0.7260094582986852,0.266866630028452,55000.0,0,0.2873542843131143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
1.5458182920075072,0.40690860515133964,1.7108073870619969,140000.0,1,1.5445524621402549,1,1,0,0,0,0,0,1,0,0,0,0,0,0,92
-0.5154729671162481,-0.7260094582986852,-0.6957605413272445,50000.0,0,-0.7005081984777488,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76
0.25751125505516015,-0.7260094582986852,-0.21444695564939628,60000.0,0,-0.21000703514756314,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24
1.159326180921803,0.40690860515133964,0.9086180775989164,120000.0,1,0.8425483153389876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89
-0.7731343745067175,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.1973795067862485,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6
0.9016647735313337,0.40690860515133964,0.7481802157063003,110000.0,1,0.7742580486968226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76
-0.128980856030544,-0.7260094582986852,-0.5353226794346284,50000.0,0,-0.5545739680654621,1,0,0,0,1,0,0,0,0,1,0,0,0,0,111
1.674648995702742,-0.7260094582986852,1.871245248954613,135000.0,1,1.6447894335381483,1,0,1,0,0,0,0,0,0,0,0,0,0,1,103
-1.1596264855924217,0.40690860515133964,-1.096855196058785,40000.0,0,-1.2891095944739714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
-0.00015015233530927646,-0.7260094582986852,-0.05400909375678018,90000.0,1,0.11786807403036836,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1.0304954772265684,1.5398266686013646,1.2294938013841485,150000.0,1,1.28697703475625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27
-0.3866422634210134,-0.7260094582986852,-0.6957605413272445,60000.0,0,-0.7350302744892574,1,0,0,1,0,0,0,0,0,0,0,0,1,0,92
0.5151726624456295,-0.7260094582986852,0.266866630028452,80000.0,1,0.34151341165910476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1.4169875883122725,0.40690860515133964,1.7108073870619969,175000.0,0,1.6182245736285832,1,1,0,0,0,0,0,1,0,0,0,0,0,0,45
-0.6443036708114828,-0.7260094582986852,-0.8561984032198606,45000.0,0,-0.9403771059370245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96
0.25751125505516015,0.40690860515133964,0.4273044919210681,120000.0,1,0.6818132618164109,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8
1.159326180921803,1.5398266686013646,1.5503695251693808,140000.0,1,1.5891885639599888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86
-1.030795781897187,-0.7260094582986852,-1.0166362651124767,35000.0,0,-1.1532785030902277,1,0,0,0,1,1,0,0,0,0,0,0,0,0,23
0.38634195875039484,0.40690860515133964,0.10642876813583592,95000.0,1,0.18167079797850652,0,1,0,0,0,0,0,0,0,0,0,0,0,1,73
1.2881568846170377,-0.7260094582986852,0.9086180775989164,110000.0,1,0.7831564773804985,1,0,0,0,1,0,0,0,0,0,0,0,0,0,69
-0.2578115597257787,-0.7260094582986852,-0.5353226794346284,50000.0,0,-0.5165702622289292,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50
-0.128980856030544,0.40690860515133964,-0.21444695564939628,115000.0,1,-0.06812653335784001,1,0,1,0,0,0,0,0,0,0,1,0,0,0,83
2.1899718104836805,1.5398266686013646,2.352558834632461,185000.0,0,1.849048650489847,0,0,1,0,0,0,0,0,1,0,0,0,0,0,41
-0.7731343745067175,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.1973795067862485,1,0,0,0,0,0,0,0,0,0,0,0,0,1,112
0.6440033661408643,-0.7260094582986852,0.5877423538136842,90000.0,1,0.698963652142641,0,0,0,0,1,1,0,0,0,0,0,0,0,0,105
1.8034796993979765,0.40690860515133964,2.031683110847229,175000.0,0,1.7408498644611294,1,0,0,0,1,1,0,0,0,0,0,0,0,0,44
-0.5154729671162481,-0.7260094582986852,-0.8561984032198606,45000.0,0,-0.9680542875669409,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16
0.12868055135992543,-0.7260094582986852,-0.21444695564939628,80000.0,1,-0.1654160202993644,1,0,1,0,0,0,0,0,0,0,0,0,0,1,74
0.9016647735313337,0.40690860515133964,0.7481802157063003,120000.0,1,0.7742580486968226,0,0,1,0,0,0,0,0,0,0,1,0,0,0,63
-0.9019650782019522,-0.7260094582986852,-1.096855196058785,35000.0,0,-1.3247824063525304,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7
0.7728340698360989,-0.7260094582986852,0.9086180775989164,110000.0,1,1.038541380602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.5458182920075072,1.5398266686013646,1.5503695251693808,150000.0,1,1.3700658822994776,1,1,0,0,0,0,0,1,0,0,0,0,0,0,99
-0.3866422634210134,-0.7260094582986852,-0.6957605413272445,50000.0,0,-0.7350302744892574,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56
-0.00015015233530927646,0.40690860515133964,0.10642876813583592,105000.0,1,0.3539381526384791,1,0,1,0,0,0,0,0,0,0,1,0,0,0,112
2.0611411067884458,0.40690860515133964,1.871245248954613,180000.0,0,1.4398605142357885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38
-0.6443036708114828,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.2171489222361889,1,1,0,0,0,1,0,0,0,0,0,0,0,0,74
1.159326180921803,-0.7260094582986852,1.2294938013841485,140000.0,1,1.2158684396494879,1,0,0,1,0,0,0,0,0,0,0,0,0,1,92
-1.030795781897187,0.40690860515133964,-1.096855196058785,45000.0,0,-1.3076320160263002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27
0.12868055135992543,-0.7260094582986852,-0.21444695564939628,85000.0,1,-0.1654160202993644,1,0,1,0,0,0,0,0,0,0,0,0,0,1,80
1.0304954772265684,1.5398266686013646,1.5503695251693808,140000.0,1,1.6691857334550957,0,0,0,1,0,1,0,0,0,0,0,0,0,0,76
-0.3866422634210134,-0.7260094582986852,-0.6957605413272445,50000.0,0,-0.7350302744892574,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
0.5151726624456295,-0.7260094582986852,0.266866630028452,80000.0,1,0.34151341165910476,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1.5458182920075072,0.40690860515133964,1.871245248954613,170000.0,0,1.7190390419810322,1,0,0,0,1,1,0,0,0,0,0,0,0,0,43
-0.6443036708114828,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.2171489222361889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,105
0.38634195875039484,0.40690860515133964,0.10642876813583592,105000.0,1,0.18167079797850652,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6
1.2881568846170377,1.5398266686013646,1.0690559394915324,145000.0,1,0.9655742653958567,0,0,0,0,1,0,0,0,0,1,0,0,0,0,123
-0.9019650782019522,-0.7260094582986852,-1.0166362651124767,40000.0,0,-1.176145690191868,1,0,0,0,1,0,0,0,0,1,0,0,0,0,88
0.25751125505516015,-0.7260094582986852,-0.05400909375678018,85000.0,1,0.01294803909343019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
